timestamp,x_RIGHT_SHOULDER,y_RIGHT_SHOULDER,z_RIGHT_SHOULDER,x_RIGHT_ELBOW,y_RIGHT_ELBOW,z_RIGHT_ELBOW,x_RIGHT_WRIST,y_RIGHT_WRIST,z_RIGHT_WRIST,x_RIGHT_HIP,y_RIGHT_HIP,z_RIGHT_HIP,choreo_results,choreo_pulse,choreo_push,choreo_regular,choreo_sexy_corners,prompts_pulse,prompts_push,prompts_regular,prompts_sexy_corners,angle_RIGHT_SHOULDER,angle_RIGHT_ELBOW
35.95,0.4504171013832092,0.4657917320728302,-0.2912257313728332,0.3810149133205414,0.4507462084293365,-0.3413695394992828,0.3966558277606964,0.518003523349762,-0.4182119965553283,0.4596763253211975,0.5810341238975525,-0.0129168909043073,1,0,1,0,0,0,0,1,0,151.65,46.78
35.97,0.453000396490097,0.4658356010913849,-0.2816572785377502,0.3828640878200531,0.4495451152324676,-0.3700819015502929,0.3959662020206451,0.5178323984146118,-0.4687115550041199,0.4601049423217773,0.5834960341453552,-0.014573928900063,1,0,1,0,0,1,0,0,0,149.19,45.66
35.99,0.4539183974266052,0.465662270784378,-0.2760400772094726,0.3837884962558746,0.4492095410823822,-0.3698586523532867,0.3957780301570892,0.5146622061729431,-0.4716776013374328,0.4606812596321106,0.586104154586792,-0.0153767662122845,1,0,1,0,0,0,0,0,1,148.4,45.54
36.0,0.4547298848628998,0.464195042848587,-0.2743715643882751,0.3866711556911468,0.4490179717540741,-0.3826261162757873,0.3956182897090912,0.5091663599014282,-0.5035765171051025,0.4630747735500335,0.5858561396598816,-0.0150058437138795,1,0,1,0,0,0,0,1,0,147.94,45.58
36.02,0.4550938606262207,0.463269293308258,-0.2667030692100525,0.3867406249046325,0.4488681256771087,-0.3702660202980041,0.3955583274364471,0.509219765663147,-0.4828335344791412,0.4636800289154053,0.5854275822639465,-0.0132116917520761,1,0,1,0,0,1,0,0,0,146.44,43.88
36.04,0.4551618993282318,0.4566173553466797,-0.2713873386383056,0.3867843747138977,0.4487406313419342,-0.3801621794700622,0.3954704999923706,0.5094740390777588,-0.495358407497406,0.464504063129425,0.5849255323410034,-0.0126050319522619,1,0,1,0,0,0,0,0,1,147.02,43.07
36.05,0.4551642537117004,0.4540945589542389,-0.272819459438324,0.3866235613822937,0.4486492872238159,-0.381494402885437,0.3953880071640014,0.5098013877868652,-0.4962148666381836,0.4647462368011474,0.5845513939857483,-0.011294649913907,1,0,1,0,0,0,0,1,0,148.1,42.95
36.07,0.4556504786014557,0.4467352628707886,-0.2745895385742187,0.3870069682598114,0.4485898017883301,-0.3741487860679626,0.3954365849494934,0.5099173784255981,-0.4847882390022278,0.4664159715175628,0.5741364359855652,-0.0114001166075468,1,0,1,0,0,1,0,0,0,137.12,45.0
36.09,0.4558562338352203,0.4437949657440185,-0.2684094607830047,0.3885810077190399,0.4481711387634277,-0.3725623786449432,0.3954482674598694,0.510077714920044,-0.4731203615665436,0.4665332734584808,0.5704764127731323,-0.0117811691015958,1,0,1,0,0,0,0,0,1,135.07,43.1
36.1,0.4559533596038818,0.4373895823955536,-0.2617749571800232,0.3896811604499817,0.4456203877925873,-0.3537209928035736,0.3951055705547333,0.5101065039634705,-0.4651458263397217,0.4674135148525238,0.5649207830429077,-0.0121009135618805,1,0,1,0,0,0,0,1,0,143.64,38.91
36.12,0.4563334882259369,0.4315427541732788,-0.2653438746929168,0.3892937302589416,0.4438311159610748,-0.3540852963924408,0.3952711224555969,0.5114260911941528,-0.4630202353000641,0.4678419232368469,0.5632047057151794,-0.0124926716089248,1,0,1,0,0,1,0,0,0,144.1,43.3
36.14,0.4571056962013244,0.4208079576492309,-0.2131518125534057,0.3932878375053406,0.4423780143260956,-0.2851137816905975,0.3959820866584778,0.5113316178321838,-0.37937793135643,0.4679532051086426,0.5564571619033813,-0.0111115248873829,1,0,1,0,0,0,0,0,1,139.41,46.2
36.15,0.4572203755378723,0.4157196581363678,-0.2295842915773391,0.3952623009681701,0.4418926239013672,-0.298319548368454,0.3966817557811737,0.509668231010437,-0.3934586644172668,0.4678098559379577,0.5544067621231079,-0.0092820655554533,1,0,1,0,0,0,0,1,0,139.14,40.72
36.17,0.4571341872215271,0.4071237444877624,-0.1562043577432632,0.396456778049469,0.4415472745895386,-0.1990347206592559,0.400106132030487,0.5097670555114746,-0.2694675028324127,0.4682997763156891,0.5472777485847473,-0.0055578821338713,1,0,1,0,0,1,0,0,0,145.84,44.96
36.19,0.4571437239646911,0.4046223163604736,-0.155447781085968,0.3978382050991058,0.4388442635536194,-0.1857194453477859,0.3999299108982086,0.5081666707992554,-0.2466195523738861,0.4689608514308929,0.5429075360298157,-0.0042456686496734,1,0,1,0,0,0,0,0,1,144.62,46.68
36.2,0.4575331211090088,0.3934724926948547,-0.1304875314235687,0.401742160320282,0.4332817196846008,-0.1453336030244827,0.4002835750579834,0.5069129467010498,-0.1961610466241836,0.4698390066623688,0.5417113304138184,-0.0021711033768951,1,0,1,0,0,0,0,1,0,144.37,46.2
36.22,0.4580977857112884,0.3916520774364471,-0.1143907532095909,0.4032689929008484,0.4301847219467163,-0.1198635250329971,0.40010866522789,0.5047442317008972,-0.156519666314125,0.4709638655185699,0.5355405807495117,-0.0020695768762379,1,0,1,0,0,1,0,0,0,147.39,49.03
36.24,0.4585628509521484,0.3821947276592254,-0.1081879958510398,0.4054798185825348,0.4290273785591125,-0.1268689334392547,0.3999921977519989,0.5051476359367371,-0.1855902969837188,0.4733778536319732,0.5361948013305664,-0.0017731448169797,1,0,1,0,0,0,0,0,1,146.33,47.37
36.25,0.458704799413681,0.380782276391983,-0.1019476503133773,0.4066463410854339,0.4276729524135589,-0.1161944419145584,0.3999229669570923,0.5042009353637695,-0.1716156303882599,0.4740654826164245,0.5289154648780823,-0.0010789564112201,1,0,1,0,0,0,0,1,0,146.67,47.02
36.27,0.4591559767723083,0.3717826306819916,-0.0967543870210647,0.4089418053627014,0.4282997250556946,-0.1244802698493003,0.4002342820167541,0.5034950971603394,-0.2007905542850494,0.4736192226409912,0.5328195095062256,0.0038021341897547,1,0,1,0,0,1,0,0,0,124.07,46.08
36.29,0.4593240618705749,0.370661973953247,-0.0850714668631553,0.4093801975250244,0.4286869764328003,-0.1114065274596214,0.4001637995243072,0.5036184191703796,-0.1870599836111068,0.4733130037784576,0.5344020128250122,0.0054862173274159,1,0,1,0,0,0,0,0,1,126.67,45.78
36.3,0.4604220390319824,0.363434761762619,-0.1005458682775497,0.4138553142547607,0.4277944266796112,-0.1105041280388832,0.4006454944610595,0.5058151483535767,-0.1687444746494293,0.4742508828639984,0.5298239588737488,0.0067740799859166,1,0,1,0,0,0,0,1,0,128.92,49.65
36.32,0.4608746469020843,0.3616142570972442,-0.117345429956913,0.4146459698677063,0.4278164803981781,-0.1372147500514984,0.4012395739555359,0.5063904523849487,-0.2051485776901245,0.4747563004493713,0.5259163975715637,0.0080869356170296,1,0,1,0,0,1,0,0,0,129.46,49.04
36.34,0.4615961909294128,0.3597962260246277,-0.1143654212355613,0.4176351130008697,0.4295536875724792,-0.1302419602870941,0.4026418328285217,0.5091946721076965,-0.2040093392133712,0.474757581949234,0.5266928672790527,0.0087684448808431,1,0,1,0,0,0,0,0,1,124.28,50.46
36.35,0.4619704782962799,0.35906782746315,-0.1167992502450943,0.4191249310970306,0.4296019375324249,-0.1267026960849762,0.4032650887966156,0.5098022222518921,-0.1947534382343292,0.4758376479148865,0.5274849534034729,0.0093165328726172,1,0,1,0,0,0,0,1,0,117.25,47.18
36.37,0.4626737534999847,0.3588959276676178,-0.1112106442451477,0.4222980439662933,0.4305237531661987,-0.1341364681720733,0.4049102365970611,0.507865846157074,-0.2377315014600753,0.4758051931858063,0.5285021662712097,0.0086023462936282,1,0,1,0,0,1,0,0,0,115.97,59.04
36.39,0.4633985161781311,0.3585304319858551,-0.0960468202829361,0.4232538342475891,0.4310242831707001,-0.10891904681921,0.4048109948635101,0.5071519613265991,-0.1919298470020294,0.4761398732662201,0.5291458964347839,0.0082915592938661,1,0,1,0,0,0,0,0,1,109.79,53.57
36.4,0.4642194211483001,0.3597852885723114,-0.0688123181462287,0.4269159436225891,0.4316501915454864,-0.0717274397611618,0.4054296910762787,0.5053776502609253,-0.1422514617443084,0.4761973023414612,0.5321582555770874,0.0027572528924793,1,0,1,0,0,0,0,1,0,94.26,54.89
36.42,0.464644193649292,0.3598532378673553,-0.0691843703389167,0.4281396269798279,0.431779682636261,-0.0613404884934425,0.40546315908432,0.5048778057098389,-0.1179495081305503,0.4762581884860992,0.5330952405929565,0.000274363788776,1,0,1,0,0,1,0,0,0,94.52,55.86
36.44,0.4649297595024109,0.3613861501216888,-0.0684085935354232,0.4310488104820251,0.4357630312442779,-0.0680707395076751,0.4067798256874084,0.5049161911010742,-0.1447462737560272,0.4762154221534729,0.5420424938201904,-0.0003778580576181,1,0,1,0,0,0,0,0,1,91.46,56.51
36.45,0.4653706550598144,0.3615095913410187,-0.0447882115840911,0.4327608644962311,0.4359973073005676,-0.0565554425120353,0.4077746272087097,0.50387042760849,-0.146877646446228,0.4769530892372131,0.5458531975746155,-0.0007057407638058,1,0,1,0,0,0,0,1,0,91.03,59.72
36.47,0.4661867022514343,0.3677982687950134,-0.0580312386155128,0.4332440793514251,0.4425301849842071,-0.0680795982480049,0.4097713828086853,0.5036834478378296,-0.1458301395177841,0.4785047471523285,0.5516754388809204,-0.0015921741724014,1,0,1,0,0,1,0,0,0,95.85,61.11
36.49,0.4667862951755523,0.3703301846981048,-0.0407065823674202,0.4355749189853668,0.4431003928184509,-0.0562577657401561,0.4109535813331604,0.5010200142860413,-0.1463155001401901,0.479039192199707,0.5505545139312744,-0.0015467911725863,1,0,1,0,0,0,0,0,1,99.04,63.56
36.5,0.4674525856971741,0.3761564791202545,-0.03001444414258,0.4359667301177978,0.4457655549049377,-0.0480725318193435,0.4113401770591736,0.5005987286567688,-0.1440944373607635,0.4796127676963806,0.5571760535240173,-0.0013694753870368,1,0,1,0,0,0,0,1,0,90.87,53.84
36.52,0.4676626622676849,0.3785108029842376,-0.0269436929374933,0.4368248879909515,0.4461225271224975,-0.0413344055414199,0.4118808805942535,0.4996328949928283,-0.13273386657238,0.4812440872192383,0.5612688064575195,-0.0014068202581256,1,0,1,0,0,1,0,0,0,94.03,55.45
36.54,0.4683319926261902,0.3835237622261047,-0.0341105237603187,0.4360429644584656,0.4461811184883117,-0.0521320030093193,0.4117363095283508,0.4995358288288116,-0.1392245143651962,0.4826672673225403,0.5613964200019836,-0.0014945190632715,1,0,1,0,0,0,0,0,1,90.82,51.9
36.55,0.4690571427345276,0.3848819732666015,-0.0414321273565292,0.4376493096351623,0.4458081424236297,-0.0582328550517559,0.4114874005317688,0.4982672035694122,-0.1427050232887268,0.4839233756065368,0.560699462890625,-0.0005086542805656,1,0,1,0,0,0,0,1,0,91.54,52.15
36.57,0.4689298570156097,0.3865205943584442,-0.0384976305067539,0.4371355473995209,0.4460293352603912,-0.0449859611690044,0.4111607670783996,0.4983786642551422,-0.1125838011503219,0.4834365844726562,0.5596259236335754,0.0001424550428055,1,0,1,0,0,1,0,0,0,87.72,45.73
36.59,0.4688703119754791,0.3870254456996918,-0.0413275733590126,0.4366596639156341,0.4461020529270172,-0.0495224669575691,0.4106365144252777,0.4985110759735107,-0.1193938702344894,0.4831016957759857,0.5601904392242432,0.0006974127609282,1,0,1,0,0,0,0,0,1,85.32,43.06
36.6,0.4688479304313659,0.3870582580566406,-0.0426810309290885,0.4336537420749664,0.446622222661972,-0.0496875867247581,0.4098151326179504,0.499152660369873,-0.1098333373665809,0.4828761518001556,0.5598382949829102,0.0034701221156865,1,0,1,0,0,0,0,1,0,91.49,46.36
36.62,0.4687836766242981,0.3869914710521698,-0.0407519415020942,0.4321064352989197,0.4467388689517975,-0.0446755476295948,0.4090692400932312,0.4996430575847626,-0.1044750437140464,0.4827183783054352,0.5599660873413086,0.0040382794104516,1,0,1,0,0,1,0,0,0,94.65,47.96
36.64,0.4678004384040832,0.3866358995437622,-0.0404604114592075,0.4298471510410309,0.4465526044368744,-0.0456363670527935,0.408038854598999,0.5003760457038879,-0.1051764860749244,0.4826300740242004,0.5588396787643433,0.0064406050369143,1,0,1,0,0,0,0,0,1,106.58,47.41
36.65,0.4671505391597748,0.3863846659660339,-0.0390385203063488,0.4289260506629944,0.4462735950946808,-0.0488282702863216,0.4072979092597961,0.5006456971168518,-0.1143628358840942,0.4823697209358215,0.5578879117965698,0.0076586254872381,1,0,1,0,0,0,0,1,0,109.23,44.78
36.67,0.4645308554172516,0.3862323760986328,-0.0401731505990028,0.4243705868721008,0.4462710618972778,-0.0637761652469635,0.4066642820835113,0.5022064447402954,-0.144089788198471,0.4808157384395599,0.552403450012207,0.0073686032555997,1,0,1,0,0,1,0,0,0,108.09,46.9
36.69,0.4632733464241028,0.3861066997051239,-0.0334475897252559,0.4228339195251465,0.4462567269802093,-0.0588324256241321,0.4064895212650299,0.5024664998054504,-0.1408735811710357,0.4794350564479828,0.551404595375061,0.0075230323709547,1,0,1,0,0,0,0,0,1,103.68,43.46
36.7,0.4616164267063141,0.3843411803245544,-0.0344821214675903,0.4194455742835998,0.4457612633705139,-0.061943344771862,0.4055922031402588,0.5024658441543579,-0.143975168466568,0.4759948849678039,0.5491182804107666,0.0074982708320021,1,0,1,0,0,0,0,1,0,101.57,41.25
36.72,0.4608422219753265,0.3836986422538757,-0.0469876155257225,0.4181042611598968,0.4457630515098572,-0.0679595321416854,0.4046903252601623,0.5042142868041992,-0.1440442055463791,0.4755023121833801,0.5480304956436157,0.0072524710558354,1,0,1,0,0,1,0,0,0,102.84,40.79
36.74,0.4602251052856445,0.3816537261009216,-0.0601928010582923,0.4163640141487121,0.4436466097831726,-0.068569615483284,0.4042774736881256,0.5073118209838867,-0.133893221616745,0.4734216630458832,0.5445820093154907,0.0077223153784871,1,0,1,0,0,0,0,0,1,97.86,41.32
36.75,0.4598819613456726,0.3810398578643799,-0.041344191879034,0.4148265719413757,0.4435509443283081,-0.0556868687272071,0.4038180410861969,0.5097795128822327,-0.1241235733032226,0.4736112952232361,0.5447400212287903,0.0056360894814133,1,0,1,0,0,0,0,1,0,94.2,37.45
36.77,0.4581471979618072,0.3801218569278717,-0.0484878979623317,0.4113790988922119,0.4410350024700165,-0.0607994496822357,0.4026533663272857,0.5106127262115479,-0.1244295239448547,0.4706099033355713,0.5427272915840149,0.0043125320225954,1,0,1,0,0,1,0,0,0,98.49,37.81
36.79,0.4575597643852234,0.3798157274723053,-0.0660106316208839,0.4104897975921631,0.4395487606525421,-0.0818956047296524,0.4021804928779602,0.5114330649375916,-0.1496213227510452,0.4699375033378601,0.5420168042182922,0.0043248268775641,1,0,1,0,0,0,0,0,1,91.21,38.06
36.8,0.4561943113803863,0.3793866336345672,-0.0736834555864334,0.4074718058109283,0.4334464967250824,-0.091575801372528,0.4016469120979309,0.5113844275474548,-0.1577533781528473,0.468381404876709,0.5393614172935486,0.0033068414777517,1,0,1,0,0,0,0,1,0,101.57,42.05
36.82,0.4561620652675628,0.3792496025562286,-0.076837345957756,0.4071129858493805,0.4305276274681091,-0.1044437438249588,0.4012398719787597,0.5085747838020325,-0.1841652542352676,0.4687667787075043,0.5395150780677795,0.001631207531318,1,0,1,0,0,1,0,0,0,106.05,42.75
36.84,0.4553634524345398,0.3798056244850158,-0.071879357099533,0.4043604433536529,0.4296330213546753,-0.1052697449922561,0.4005494117736816,0.5049142241477966,-0.1905427724123001,0.4662336409091949,0.5399907231330872,0.0009860986610874,1,0,1,0,0,0,0,0,1,101.88,39.96
36.85,0.4549563527107239,0.3801384270191192,-0.1187906265258789,0.4034207463264465,0.428689569234848,-0.1608037799596786,0.4006706178188324,0.5057626366615295,-0.2508601546287536,0.466688871383667,0.5371131300926208,0.0005118062836118,1,0,1,0,0,0,0,1,0,101.97,41.26
36.87,0.4540364146232605,0.384034514427185,-0.1422855108976364,0.4007507860660553,0.4284854829311371,-0.1801013052463531,0.40077805519104,0.5066054463386536,-0.2632046341896057,0.4659852087497711,0.5239802598953247,-0.0001532865280751,1,0,1,0,0,1,0,0,0,93.69,44.73
36.89,0.4537198543548584,0.3850833773612976,-0.1565992832183838,0.3999517261981964,0.4279599487781524,-0.1932000964879989,0.4001368582248688,0.5065959095954895,-0.2713677287101745,0.4629058241844177,0.5357946753501892,-0.0018652824219316,1,0,1,0,0,0,0,0,1,96.17,46.02
36.9,0.4531211853027344,0.391258031129837,-0.2170910090208053,0.3924764096736908,0.4284449219703674,-0.2705333232879638,0.4000341892242431,0.5082631707191467,-0.3626050949096679,0.4620477259159088,0.5364863276481628,-0.0066175782121717,1,0,1,0,0,0,0,1,0,90.13,48.22
36.92,0.4527689814567566,0.3933295905590057,-0.2345497906208038,0.3909321427345276,0.4287350475788116,-0.2844488322734833,0.4000754952430725,0.5091997385025024,-0.3798681497573852,0.4614218771457672,0.5368600487709045,-0.0074550425633788,1,0,1,0,0,1,0,0,0,88.81,49.25
36.94,0.4529262185096741,0.4037668108940124,-0.2373452186584472,0.3873787224292755,0.4290547370910644,-0.2374153137207031,0.3995681703090668,0.509591281414032,-0.3070373833179474,0.4593977034091949,0.5446442365646362,-0.0101073933765292,1,0,1,0,0,0,0,0,1,83.35,45.67
36.95,0.4530016481876373,0.4068354368209839,-0.2489914894104004,0.3877139985561371,0.4292157590389251,-0.2510098814964294,0.3995576500892639,0.509705126285553,-0.2893165349960327,0.4600265920162201,0.5450266003608704,-0.0100237308070063,1,0,1,0,0,0,0,1,0,82.29,44.67
36.97,0.4528746604919433,0.419467955827713,-0.2823962867259979,0.3844115138053894,0.432395726442337,-0.2719455063343048,0.3988408148288727,0.5096858143806458,-0.2833371162414551,0.4604686796665191,0.5460907816886902,-0.0099224532023072,1,0,1,0,0,1,0,0,0,83.63,45.13
36.99,0.4524331092834472,0.4217742383480072,-0.2708981037139892,0.3838828206062317,0.433755874633789,-0.242528960108757,0.3987351953983307,0.5109162926673889,-0.226332426071167,0.4603863358497619,0.5461181998252869,-0.009398203343153,1,0,1,0,0,0,0,0,1,81.17,43.1
37.0,0.4518243670463562,0.4341098368167877,-0.2807709872722626,0.3808311522006988,0.4373506009578705,-0.2703311741352081,0.3977537453174591,0.5121965408325195,-0.2639457881450653,0.4601530134677887,0.5499159097671509,-0.0092610996216535,1,0,1,0,0,0,0,1,0,74.33,39.32
37.02,0.4519232213497162,0.4356038868427276,-0.2712018191814422,0.3801565170288086,0.438708484172821,-0.2892386615276336,0.3966057896614074,0.5117693543434143,-0.3306347727775574,0.460374116897583,0.5529365539550781,-0.0089986147359013,1,0,1,0,0,1,0,0,0,75.03,42.47
37.04,0.450658231973648,0.4479769766330719,-0.2883245646953583,0.378652960062027,0.4443037211894989,-0.3009639382362366,0.3964128196239471,0.5138317346572876,-0.3264630734920501,0.4597628712654114,0.5553297996520996,-0.0093140210956335,1,0,1,0,0,0,0,0,1,110.68,69.99
37.05,0.450727641582489,0.4494773149490356,-0.2958165109157562,0.3784441947937011,0.4462318122386932,-0.313208669424057,0.3965596556663513,0.5136979818344116,-0.341639757156372,0.4599181115627289,0.5585882663726807,-0.0096350517123937,1,0,1,0,0,0,0,1,0,90.57,54.17
37.07,0.4508034288883209,0.4563582837581634,-0.3027151823043823,0.3781962096691131,0.4478416442871094,-0.3772189617156982,0.3965974450111389,0.5140635967254639,-0.4747158586978912,0.4595946371555328,0.5689055323600769,-0.0098778456449508,1,0,1,0,0,1,0,0,0,76.42,46.25
37.09,0.4494154453277588,0.4582027792930603,-0.3093275427818298,0.3787322044372558,0.4482378661632538,-0.3299252688884735,0.3965891897678375,0.5174329280853271,-0.3687957227230072,0.4590147137641907,0.57174152135849,-0.0112447552382946,1,0,1,0,0,0,0,0,1,79.99,48.19
37.1,0.4494433403015136,0.4638743996620178,-0.2989827990531921,0.3791877627372741,0.4511613547801971,-0.3458798229694366,0.3978186845779419,0.5181797742843628,-0.4047999978065491,0.4586250185966491,0.5817355513572693,-0.0126467524096369,1,0,1,0,0,0,0,1,0,98.86,61.09
37.12,0.4493972361087799,0.4668865501880646,-0.3159673511981964,0.3795348405838012,0.4523786902427673,-0.3420882821083069,0.3982563614845276,0.5180529356002808,-0.371533989906311,0.4584405422210693,0.5800208449363708,-0.012510048225522,1,0,1,0,0,1,0,0,0,100.66,62.21
37.14,0.4494693875312805,0.4655415117740631,-0.3091814517974853,0.3798398971557617,0.4519003927707672,-0.3597280383110046,0.3982646465301513,0.5178045630455017,-0.4222802221775055,0.4585935175418854,0.5811885595321655,-0.0125165600329637,1,0,1,0,0,0,0,0,1,104.92,65.97
37.15,0.4498148560523987,0.4640390276908874,-0.2999429702758789,0.3800696134567261,0.4513446390628814,-0.3536557555198669,0.3973300158977508,0.5168789625167847,-0.4223549962043762,0.458681046962738,0.5811061859130859,-0.0123611707240343,1,0,1,0,0,0,0,1,0,109.74,74.16
37.17,0.4514533579349518,0.4620856046676636,-0.2922577559947967,0.3803437948226928,0.4509510993957519,-0.3596658706665039,0.3961369395256042,0.5167255997657776,-0.4526017606258392,0.4593482911586761,0.5825837254524231,-0.0134426560252904,1,0,1,0,0,1,0,0,0,99.01,58.62
37.19,0.4524800181388855,0.4621175229549408,-0.2916825413703918,0.3803832530975342,0.4508014321327209,-0.3779782056808471,0.3958362638950348,0.5166707038879395,-0.4782319962978363,0.4598073959350586,0.5852659940719604,-0.0149187073111534,1,0,1,0,0,0,0,0,1,94.66,53.33
37.2,0.4529159665107727,0.461679458618164,-0.2807007133960724,0.381143182516098,0.450516939163208,-0.3736342489719391,0.3956646025180816,0.5166654586791992,-0.4783084392547607,0.4605650007724762,0.5849378705024719,-0.0147468922659754,1,0,1,0,0,0,0,1,0,95.5,47.91
37.22,0.4530507922172546,0.4615162312984466,-0.2725569903850555,0.381706178188324,0.4503126740455627,-0.3658039569854736,0.3954772055149078,0.5168497562408447,-0.4685084223747253,0.4614938795566559,0.5842160582542419,-0.0139127718284726,1,0,1,0,0,1,0,0,0,105.97,49.79
37.24,0.4530169069766998,0.4534290432929992,-0.2755835950374603,0.3820532262325287,0.4502487480640411,-0.3801715075969696,0.3953196406364441,0.5169424414634705,-0.4937165677547455,0.4629827439785003,0.5831926465034485,-0.0133331418037414,1,0,1,0,0,0,0,0,1,109.38,50.16
37.25,0.4529865384101867,0.4500630795955658,-0.2712455689907074,0.3826350271701813,0.4499308168888092,-0.3684598505496979,0.3953397870063782,0.5169517993927002,-0.4761625230312347,0.463599681854248,0.5826283097267151,-0.0124883726239204,1,0,1,0,0,0,0,1,0,113.09,48.52
37.27,0.4531378746032715,0.4425447583198547,-0.2717028856277466,0.3834899067878723,0.4494710266590118,-0.3763849139213562,0.3953375220298767,0.5167726874351501,-0.4964993894100189,0.4646208882331848,0.573323130607605,-0.0137342456728219,1,0,1,0,0,1,0,0,0,119.57,45.47
37.29,0.4523577094078064,0.4403653442859649,-0.2686880230903625,0.3834557831287384,0.4482628405094147,-0.3606229126453399,0.3952922523021698,0.5170228481292725,-0.4792395532131195,0.4637098908424377,0.5718804001808167,-0.014963480643928,1,0,1,0,0,0,0,0,1,125.65,46.5
37.3,0.4532361626625061,0.4322138130664825,-0.2643464505672455,0.3851062059402466,0.4457326531410217,-0.3601400256156921,0.3951457738876343,0.5162797570228577,-0.4820550382137298,0.4643253684043884,0.5710315108299255,-0.0148430112749338,1,0,1,0,0,0,0,1,0,123.26,43.69
37.32,0.45333132147789,0.429026186466217,-0.2644293904304504,0.3853096067905426,0.4449114501476288,-0.3601061701774597,0.3952381908893585,0.5161491632461548,-0.4779883921146393,0.4645981788635254,0.567993700504303,-0.0146540207788348,1,0,1,0,0,1,0,0,0,127.31,42.71
37.34,0.4540092051029205,0.4175443947315216,-0.149733766913414,0.3896542191505432,0.4424155652523041,-0.2139937877655029,0.3953931927680969,0.5135536193847656,-0.2983848452568054,0.4654934406280517,0.5630401372909546,-0.0097733130678534,1,0,1,0,0,0,0,0,1,143.16,48.97
37.35,0.4546827673912048,0.4141367971897125,-0.1394882500171661,0.3919169306755066,0.441858559846878,-0.198344886302948,0.3957746922969818,0.5128821730613708,-0.2792630791664123,0.4659583568572998,0.5617839694023132,-0.0076803006231784,1,0,1,0,0,0,0,1,0,143.12,46.14
37.37,0.4548724591732025,0.4049568176269531,-0.1128704398870468,0.3950232565402984,0.4412518739700317,-0.1506852209568023,0.3982547521591186,0.5127917528152466,-0.2175769507884979,0.467913955450058,0.5523073673248291,-0.0036897517275065,1,0,1,0,0,1,0,0,0,136.99,45.83
37.39,0.4554316103458404,0.399740993976593,-0.1256062984466552,0.3968586921691894,0.4391035437583923,-0.1616939604282379,0.3996554911136627,0.5113280415534973,-0.2239689528942108,0.468295156955719,0.5481206178665161,-0.0019099516794085,1,0,1,0,0,0,0,0,1,139.34,45.14
37.4,0.455987274646759,0.3893010020256042,-0.109526440501213,0.4001868665218353,0.4338243305683136,-0.1378364861011505,0.4001885056495666,0.5085605382919312,-0.2003959417343139,0.4692959189414978,0.5379783511161804,0.000387417821912,1,0,1,0,0,0,0,1,0,138.13,42.2
37.42,0.4562552571296692,0.3880807757377624,-0.1069529503583908,0.4015337526798248,0.4314123392105102,-0.1165128946304321,0.4003409445285797,0.5082237124443054,-0.1546068489551544,0.4694592952728271,0.5411948561668396,-0.0001879909541457,1,0,1,0,0,1,0,0,0,137.04,43.01
37.44,0.4566435217857361,0.3782875537872314,-0.0964370816946029,0.4043510854244232,0.4293241202831268,-0.1063209623098373,0.4003602862358093,0.5082148909568787,-0.1562215983867645,0.4701860845088959,0.5343091487884521,0.0010185500141233,1,0,1,0,0,0,0,0,1,142.38,46.36
37.45,0.4572568535804748,0.3762679994106293,-0.0932982712984085,0.4061373770236969,0.427606850862503,-0.1094067841768264,0.4012567102909088,0.5069035291671753,-0.1643133908510208,0.4704126715660095,0.5363423228263855,0.00080892292317,1,0,1,0,0,0,0,1,0,144.72,46.36
37.47,0.4578736424446106,0.3672716319561004,-0.097962811589241,0.4104636609554291,0.4268636405467987,-0.1086670383810997,0.4015019834041595,0.5071051716804504,-0.1688200533390045,0.4705785810947418,0.5351797938346863,0.0039662518538534,1,0,1,0,0,1,0,0,0,147.66,46.3
37.49,0.4582341313362121,0.3651030957698822,-0.0948172956705093,0.4107373654842376,0.4266039133071899,-0.1014270931482315,0.4013579487800598,0.507171630859375,-0.1544883847236633,0.4709293842315674,0.5374197959899902,0.0053861155174672,1,0,1,0,0,0,0,0,1,150.13,46.15
37.5,0.4585277438163757,0.3602822721004486,-0.0942646488547325,0.4149223268032074,0.4271911978721618,-0.0980316177010536,0.4020732343196869,0.5072857141494751,-0.1585610210895538,0.4729950428009033,0.5355997085571289,0.0086922058835625,1,0,1,0,0,0,0,1,0,147.28,43.41
37.52,0.4590452313423157,0.3582012057304382,-0.0730353146791458,0.4166169166564941,0.4263629019260406,-0.0708719789981842,0.4025750756263733,0.5073537826538086,-0.1264646351337433,0.4732572138309479,0.534732460975647,0.0080285836011171,1,0,1,0,0,1,0,0,0,137.28,42.8
37.54,0.4597109854221344,0.3553983271121979,-0.0618773885071277,0.4191905558109283,0.4267735481262207,-0.0543380565941333,0.4030853807926178,0.5074097514152527,-0.1092525944113731,0.4744634628295898,0.5331367254257202,0.0090801324695348,1,0,1,0,0,0,0,0,1,130.49,40.17
37.55,0.4601403772830963,0.3544768393039703,-0.0366449356079101,0.420079231262207,0.4270044565200805,-0.0357600413262844,0.4036386907100677,0.5068615674972534,-0.0977119803428649,0.4741834700107574,0.5341938734054565,0.0094116274267435,1,0,1,0,0,0,0,1,0,130.95,40.5
